sample_id,aum
7513,5.270869920651118
9616,5.258697084585825
9987,5.258016053835551
4538,5.254922070105871
392,5.250482919067144
7393,5.249080407619476
3740,5.241649943590164
6106,5.233315062522888
8906,5.221581780910492
7112,5.216729919115703
6339,5.2166310469309485
622,5.20775765478611
5292,5.184317509333293
157,5.17927308169504
356,5.17650359744827
569,5.176217528680961
6149,5.174930608272552
5046,5.160664075613022
9241,5.160492217540741
5592,5.155158942937851
5163,5.153327385584514
2999,5.148140260577202
3712,5.14812100927035
8397,5.143380530675253
5756,5.134982027610143
2777,5.131560343503952
2504,5.1189226627349855
4915,5.118849122524262
5845,5.114220404624939
2511,5.113750142852465
4984,5.1080424845218655
2004,5.103985559940338
1904,5.098433792094389
1156,5.0976949696739515
9840,5.089987653493881
1154,5.085572194804748
7516,5.081403468052546
5426,5.077374299367269
6129,5.07269389629364
3377,5.071860214074452
8715,5.061489383379619
1094,5.047214322785536
180,5.045676616827647
8100,5.039943063259125
3546,5.037969810267289
2562,5.0358836164077125
8153,5.034228567282359
1533,5.028461872537931
4886,5.016166990995407
6097,5.013138361771902
9910,5.0062375863393145
722,5.004882395764192
2322,5.003850104411443
7556,5.000461872418722
580,5.000010010475914
9170,4.99900068839391
3130,4.998715621232987
762,4.997928689916929
9313,4.993686345219612
7119,4.9927151024341585
2294,4.9861523816982904
2561,4.9785391370455425
5192,4.976028080781301
7621,4.972854244709015
675,4.972193750614921
5329,4.963727168242136
4598,4.959939853350321
196,4.958777234703303
4210,4.958189019560814
7379,4.954556095600128
3797,4.954388739665349
6472,4.947114092111588
1574,4.946910723050435
1586,4.936973491807779
920,4.934495070079962
7334,4.933092782894771
1646,4.927215241392454
6178,4.921599761644999
5370,4.916828429698944
7322,4.913624643286069
6228,4.9062387565771735
5507,4.898991107940674
4567,4.893281497557958
5008,4.887727389732997
5657,4.882990427811941
8585,4.882234148184458
475,4.8809665273875
5127,4.873301390806834
6990,4.848765649398168
2543,4.848269312580427
8065,4.846005455652873
4786,4.84163983464241
4008,4.838237505157789
4844,4.83603901664416
8130,4.834554316600164
4958,4.834489595890045
1917,4.827251061797142
3484,4.82048598130544
6790,4.806231918931007
3679,4.805383642514546
9844,4.803815227746964
5750,4.8002729137738545
9570,4.799895989894867
6856,4.799433402220408
4582,4.7986995359261835
2222,4.7939651101827625
7552,4.7937995314598085
6370,4.793526502450307
9588,4.791102659702301
3512,4.790251538654169
1881,4.78922403951486
9327,4.788143122196198
7671,4.78449995915095
6051,4.778806825478871
7202,4.777937485774358
4187,4.7773069401582084
9927,4.777153468132019
7771,4.776694905757904
5578,4.769596972068151
7383,4.76887437303861
1050,4.765339394410451
2842,4.761094693342844
1707,4.757048200567564
250,4.748947177454829
7560,4.747977554798126
5618,4.746175394455592
7494,4.7447047909100855
4770,4.739095987876256
2935,4.733047602574031
8558,4.732646896441778
9107,4.7260277509689335
6882,4.725701137383779
3538,4.725231405099233
3391,4.721393035848935
9003,4.7126667102177935
8041,4.71215948065122
2256,4.711668155590693
3014,4.708411608139674
7161,4.704810494184494
683,4.704679004848003
9649,4.701600111524264
472,4.698696596299609
26,4.693046675125758
8308,4.687900714079539
3054,4.686503700415293
1767,4.682813516755899
3306,4.681554853916168
4876,4.6764568567276
4559,4.676054053505262
8603,4.673045804103215
7303,4.671569722890854
2361,4.650575546423594
7842,4.637642045815785
9981,4.63063116868337
5149,4.628641076882681
9355,4.626091017325719
9949,4.62517542441686
4328,4.620518348614374
5733,4.6194072484970095
9894,4.617565270264944
6804,4.61614637474219
5315,4.614027229944865
9410,4.612066996097565
6285,4.611276394128799
9521,4.610676129659017
4211,4.609432593981425
2247,4.608840647339821
6275,4.607698806126913
6127,4.60295263727506
8923,4.596440569559733
689,4.5962566688656805
7495,4.59624402920405
5511,4.591493219137192
9016,4.588669288158417
9371,4.588561240832011
5525,4.588172759612402
6720,4.5828838656346
2311,4.581329175829888
9048,4.568320351839065
5254,4.568161372343699
459,4.566144883260131
4921,4.563112978140513
4519,4.563011854887009
2583,4.56171528895696
4646,4.556779233117898
666,4.555690582841635
1670,4.555388546486696
6539,4.554630366961161
644,4.553224346538385
1412,4.547918340563774
2045,4.547324891388416
6268,4.539760927359263
900,4.537543665617704
3443,4.533729194104671
4530,4.531607256333033
5494,4.531046267350515
1442,4.523037772874037
677,4.522048204640547
6671,4.518859750032425
4967,4.4999179204305015
2030,4.498851399620374
1623,4.492565295100212
122,4.491922195752462
8240,4.489662573734919
7579,4.4853970289230345
5341,4.484401422739029
8078,4.484262867768606
1905,4.482774270574252
861,4.4804903445144495
3476,4.4760084182024
701,4.47046750386556
6740,4.4682441532611845
8608,4.459439806143442
221,4.457005366683006
7654,4.454016319910685
96,4.451455443104108
8234,4.448847838242849
4317,4.445611345767975
7979,4.435619990030925
1116,4.4325179999073345
3434,4.42707528869311
2460,4.426624445120494
5113,4.425102109710376
8134,4.424055890242259
6585,4.4239100197951
1424,4.419189480195443
1684,4.419009942064682
4799,4.417512208223343
1191,4.414920933792988
6076,4.411346209049225
6975,4.411321185032526
7504,4.409366941452026
616,4.408053229004144
8999,4.4063015401363375
2482,4.404571426908175
3580,4.4033074935277305
7806,4.4020680864652
8450,4.399948239326477
1883,4.394479997207721
7409,4.394315044085185
3202,4.3925011614958445
8103,4.388434118032455
5655,4.381380295753479
2517,4.374563535302878
4935,4.37343004544576
455,4.371458970010281
3244,4.370195702711741
9425,4.366474529107411
9303,4.365256447096666
1367,4.362095768253009
1915,4.359996097286542
715,4.359422522286574
2647,4.357381498813629
9408,4.356642627716065
9996,4.353896029790243
1000,4.349434538682302
3591,4.348836681743463
3777,4.347426319122315
5704,4.347124501069387
5659,4.347029889623324
5399,4.344056149323781
9603,4.342185072104136
7481,4.341257367531458
6911,4.341189373532931
9311,4.335651069879532
6999,4.335188819964727
5734,4.334781207640966
3847,4.330983517567317
7203,4.3305552959442135
1947,4.329912040630976
5058,4.327913975715637
7748,4.325912992159526
273,4.325080630555749
7030,4.32385103503863
3205,4.323449639727672
4760,4.322348321477572
1039,4.320170699805021
8444,4.317336940765381
3198,4.316810580094655
1420,4.315271919469039
5502,4.3144351442654925
1621,4.313765742381414
3394,4.3102801958719885
5679,4.309819646676382
3204,4.308649266759555
8970,4.308408995469411
6338,4.307886219024658
4788,4.306271226207415
7795,4.305413049459458
5076,4.303194274504979
9204,4.300655889511108
3007,4.2995999733606975
5352,4.298889114459356
8830,4.297950698932012
5728,4.295811072985331
4695,4.29358103175958
5501,4.2931638062000275
8031,4.291680860519409
3503,4.289228761196137
6806,4.288532966375351
7208,4.288034411271413
2293,4.286530792713165
7958,4.286487245559693
9709,4.285670693715414
5150,4.285404882828394
8294,4.2850209732850395
4619,4.28357856074969
8814,4.280411676565806
7253,4.2802328824996945
9885,4.279902156194051
9507,4.279043205579122
5108,4.276033782958985
1356,4.272466784218947
6207,4.27173929810524
6371,4.269524705410004
8318,4.266116507848104
9328,4.264504738648733
4080,4.262654703855515
8312,4.254604693253835
6455,4.254386732975642
4713,4.25306795835495
4891,4.252745332320531
2984,4.2527176161607105
8437,4.252689268191656
7615,4.251788950959841
9940,4.24936567346255
7717,4.246340640385946
8666,4.242719902594884
4989,4.239483620723089
8210,4.2367651542027795
9980,4.236025154590607
7614,4.23601460258166
7043,4.2337317079305645
5535,4.231963104009628
1375,4.226360326508681
2179,4.221972448130448
6623,4.215382901827494
3470,4.212649234135946
8121,4.2119520505269366
8285,4.20975726445516
148,4.20841406378895
4922,4.208028505245845
465,4.206973311801751
8535,4.202202542622884
7965,4.2013821015755335
3078,4.201014192899068
4979,4.2009585231542586
6143,4.199985311428706
3299,4.1975796232620874
4463,4.196116904417674
8436,4.195486152172089
2867,4.193539848923683
5640,4.192690052588781
8949,4.192561399936676
9519,4.191004876295725
668,4.187970394392808
9785,4.187783553202947
9693,4.183384639024735
303,4.182162193829814
9419,4.176211559772492
441,4.175192821274201
6525,4.173131930828094
3631,4.171116653084755
8609,4.168659667174022
4224,4.16769697467486
3711,4.1645318329334255
8151,4.163566362857819
7543,4.1596803903579715
4554,4.1492965201536816
3231,4.149107809861501
8701,4.1480141590038935
6017,4.1477002739906315
8478,4.14295683503151
2414,4.1360654031236965
5577,4.131915016969045
9268,4.131765758991241
2003,4.131169985234737
5946,4.12728445927302
3027,4.124972055355708
7055,4.123468693097433
1198,4.118829430143038
5274,4.118685112396876
2512,4.114006348450979
4169,4.112720654408137
7875,4.110993254184723
3778,4.109724593162537
8271,4.108693667252859
5596,4.104050127665202
7338,4.103290687004725
9667,4.0992615977923075
4470,4.09753853281339
4749,4.089939705530802
9670,4.087863445281982
7702,4.086631411314011
2909,4.085700756311416
5983,4.082557781537374
3908,4.081710841258367
2868,4.081690035263697
7477,4.079975801706314
8514,4.079322981834411
8165,4.078806273142496
4707,4.074781049291293
5412,4.073107389609019
5334,4.071018120646476
3875,4.069092655181885
5517,4.065523890654246
3242,4.064226347208023
255,4.063407594958941
369,4.060946482916673
3753,4.059670948982239
2946,4.058340809742609
8890,4.055270127455393
3050,4.053908296426138
5154,4.052195078134536
9416,4.0508193373680115
6811,4.049697809418043
2154,4.0465311785538995
5449,4.046135856707891
9896,4.042966024080912
6184,4.042237816254298
5882,4.041210301717123
5934,4.041022308667501
7313,4.0401764750480655
4081,4.039542744060357
4859,4.038322285811106
802,4.037877920269966
5157,4.037550858656565
1659,4.0326409618059795
5006,4.031074877580007
2577,4.030987864732742
8995,4.029286217689514
232,4.029167787233988
1692,4.026772227883339
8199,4.024846331278483
156,4.02422752926747
5288,4.024205760161082
4326,4.023411183555921
8490,4.023230576515198
9873,4.0209689974784855
3887,4.0200803756713865
3219,4.019725569089254
1374,4.017047845323881
3656,4.016679771244526
4540,4.015534975131353
3914,4.014524316787719
1717,4.012869308392207
9868,4.010220768054326
102,4.005152176693082
8174,3.9997777501742044
7980,3.9985628008842466
414,3.9983124911785124
2209,3.996855596701304
1380,3.9963572601477306
4541,3.9941629906495413
9965,3.9934119542439777
1727,3.9934003820021946
1346,3.9924428122738997
5404,3.990054588516553
2980,3.9884989271561304
1982,3.986450082063675
65,3.9858508883665005
1704,3.9849548717339833
18,3.9812704019248484
8400,3.9790439903736115
269,3.97828072309494
7126,3.9699069261550903
8833,3.9683371901512148
6650,3.9679990390936535
8896,3.965611668427785
7103,3.9655674556891123
71,3.962943898513913
1395,3.958754862844944
5876,3.9570637394984565
896,3.956801161170006
9587,3.95453843275706
7722,3.9497299671173094
7220,3.947399852673213
7291,3.9460517287254335
257,3.944744483505686
1044,3.943965147435665
3841,3.9437479774157205
6410,3.942497193813324
7810,3.9396398852268857
3802,3.9382573127746583
6247,3.9364431897799173
626,3.9361793983727695
8197,3.9354606290658314
3008,3.935378400484721
1843,3.9343384991089505
8569,3.9316147843996685
4234,3.9302555521329245
8513,3.9254265268643698
4854,3.9248653252919516
7754,3.9243495941162108
8368,3.9136272271474204
4297,3.911094590028127
3431,3.909926728407542
240,3.909587750583887
7712,3.9082178235054017
2110,3.907653937737147
4832,3.904473865032196
7182,3.8999014218648274
2276,3.8994282970825833
2153,3.8994231780370074
4839,3.898672004044056
9448,3.8949678540229797
4963,3.894707351922989
6135,3.8940331896146136
6906,3.8925724615653357
120,3.885861090943217
1722,3.8844146164755027
3461,3.882719256480535
4395,3.882060072819392
5021,3.8817543735106788
9735,3.8808308144410453
8159,3.877917633454005
7375,3.876020466287931
5774,3.874863694111506
3581,3.868542291720708
6609,3.865164113044739
8284,3.8621214985847474
7685,3.860937224825223
6816,3.858743623892466
7729,3.8568641086419424
1194,3.8538060625394186
7919,3.851267759005229
2289,3.8499767199158668
5011,3.8493272453546523
1179,3.8488051295280457
3749,3.8480550686518353
7417,3.8466271619002024
9349,3.8460559368133547
6608,3.8450036426385243
8692,3.8401759127775827
981,3.839228664338589
48,3.8381564925114313
1744,3.8337380955616633
1651,3.8328351065516473
6801,3.8325609962145486
2372,3.830419711271922
3815,3.8300938233733177
9477,3.8296971758206686
1288,3.8277773154278596
6846,3.827371104558309
9141,3.8263910075028735
6309,3.8262660294771194
2945,3.8240936001141868
2002,3.8236287703116734
9671,3.8235173086325327
1877,3.8212955435117086
9826,3.8205345392227175
3172,3.819844822088877
3479,3.8175548871358234
8015,3.8174357374509174
4497,3.8156958162784576
1462,3.8155915123720963
428,3.8153512311478455
7419,3.814999443292618
7050,3.8129801988601684
8120,3.8129211485385897
7429,3.8097251335779827
4023,3.8095081130663555
4386,3.8038934469223022
437,3.80096661473314
8089,3.8005972544352216
6049,3.8003616333007812
3312,3.799854795138041
7503,3.799846225976944
7557,3.799828616778056
4458,3.7970540364583334
3142,3.795594271024068
1264,3.795404543975989
1187,3.7939163610339164
9520,3.793541457255681
2094,3.790808484951655
8624,3.7902834018071494
6900,3.790059039990107
4810,3.7864588598410287
173,3.7864430439968904
9055,3.785449194908142
8241,3.7840110858281455
6324,3.7836489121119183
1508,3.78277787566185
2315,3.782469247778257
562,3.7822141980131465
2235,3.7780021488666535
7933,3.776734270652135
6851,3.7748293896516163
5395,3.7742130160331726
5722,3.769292211532593
7069,3.767371126015981
4653,3.7668772260348002
7432,3.765644950668017
9835,3.7639109075069426
7308,3.7637549082438153
5850,3.7635413805643716
3979,3.763110624750455
929,3.762868686268727
2091,3.7609375859300296
854,3.760170648495356
9078,3.7580756624539693
3471,3.7575395663579303
4637,3.757262663046519
7301,3.7572210570176443
6496,3.756476801633835
8523,3.750751721858978
1047,3.750212157766024
9774,3.7494374642769497
203,3.748266957203547
5895,3.747058178981145
4466,3.7459540317455926
8453,3.7457774599393208
8586,3.745435615380605
2411,3.7452122310797376
724,3.744691907366117
5633,3.7430379887421927
8351,3.7416387617588045
3860,3.7410474121570587
8837,3.7406885464986166
377,3.7403500619033974
7684,3.7401511391003925
1131,3.7349732105930644
2814,3.734473942220211
4696,3.7334557682275773
4276,3.7313660313685735
7118,3.73071901400884
8859,3.7305925915638607
7184,3.7282206028699876
8732,3.727599823474884
1857,3.7263784767438968
9557,3.7251983960469564
2213,3.722971280415853
6479,3.721245629588763
6095,3.7195199767748517
309,3.716465928902229
3901,3.7159553001324337
3932,3.715004026889801
1819,3.7145681142807008
292,3.7139374097188314
9646,3.712053481737773
1555,3.7115314041574794
5717,3.7102260092894235
8058,3.7082164337237677
3063,3.708157826960087
6687,3.708054272333781
4835,3.7056985020637514
8657,3.704250446955363
5173,3.7021078785260517
327,3.7007868636399506
8420,3.6992308755715686
5466,3.6984025120735167
5107,3.6979089597860972
5278,3.6941202799479167
9674,3.691928339004517
9527,3.6914264698823294
7245,3.685044314463933
4716,3.684878462553024
2636,3.6829025228818257
5904,3.6800406833489734
8018,3.679900419712067
1005,3.6781921319663526
1077,3.6753101219733555
3405,3.6747360905011495
9741,3.674476170539856
6342,3.6743821700414023
4885,3.6736807584762574
4776,3.671690125266711
454,3.665680480003357
3715,3.6639325241247813
924,3.6606771782040597
7435,3.6561288903156917
6053,3.655426518122355
9464,3.650479038556417
3864,3.649071337779363
3294,3.6480905055999755
8580,3.647660388549169
8090,3.643494788805644
2737,3.6414119330545267
7434,3.6403780500094096
3335,3.6403112212816873
6477,3.639991275469462
6256,3.637373660008113
2952,3.6367315530776976
2328,3.6364664564530056
4845,3.6341870784759522
7124,3.6338838656743366
1708,3.633660677075386
9780,3.6335986614227296
4644,3.632140270868937
813,3.630748688429594
3590,3.6305680950482686
6480,3.6294815878073377
1186,3.6261416827638944
2251,3.623024130364259
9993,3.6190123438835142
4299,3.6182505319515865
4815,3.61823420325915
4871,3.6169013539950052
9112,3.6138373295466106
9690,3.61367480357488
212,3.611475800598661
6146,3.6112968931595484
8262,3.605550281206767
886,3.60539073223869
9898,3.604567833741506
8592,3.603702664375305
3691,3.602552338441213
3392,3.602085191508134
6460,3.5976164797941843
5737,3.596211725473404
4050,3.595443461338679
5874,3.5948970397313436
4893,3.5927761097749076
1525,3.5925923218329747
5863,3.590840133031209
3165,3.589445471763611
5912,3.586738057931264
3604,3.5864819486935935
195,3.585876508553823
5245,3.58503109117349
7869,3.58334721326828
7773,3.5808994650840758
2041,3.5799216449260713
1686,3.5762788032492003
9017,3.57531356215477
42,3.5744083748509485
2469,3.574244525531928
2676,3.574001107613246
3280,3.5736412088076275
7424,3.5735310951868695
1559,3.5706380476554234
8040,3.5680148243904113
4101,3.56300261815389
7332,3.562951982021332
1754,3.561875555912654
3140,3.557096975048383
4371,3.5566742102305096
8348,3.5537247618039447
9472,3.551925657192866
7269,3.551681609948476
9834,3.548611984650294
3129,3.546616653104623
2125,3.544251666466395
5034,3.539271730184555
7762,3.535873232285182
3628,3.5349900672833123
5134,3.5311673879623413
6335,3.5301947077115376
2318,3.53010344405969
7219,3.529871694246928
2758,3.529551684856415
805,3.529513705273469
5936,3.52711497147878
9589,3.524972116947174
8998,3.523733299970627
3451,3.519086315234502
7145,3.5158902128537495
92,3.5157574703296026
2541,3.5147969583670298
1761,3.5135781248410543
904,3.5132468432188033
9130,3.5128958145777385
8765,3.512295190493266
4148,3.511399745941162
587,3.509198590616385
6078,3.507546126842499
734,3.505781967441241
8639,3.5050687621037167
7601,3.5045227964719134
6437,3.5025516033172606
9025,3.501700258255005
4678,3.5012259066104887
1729,3.5006512999534607
3128,3.498774516582489
2080,3.4976347416639326
5609,3.495192849636078
7763,3.4915422568718593
3439,3.490672294298808
6471,3.489446530739466
2143,3.489412626127402
1541,3.486163586874803
2730,3.485483847061793
5140,3.4827650676170987
2976,3.479412450393041
3369,3.477310210466385
8563,3.47621836066246
4433,3.47521790266037
2916,3.474021468559901
7341,3.473656002680461
8341,3.4731483280658724
6706,3.4700020333131154
1847,3.4673133144776025
8255,3.4634143431981403
7573,3.4633420646190642
940,3.4585853119691214
5851,3.4571632077296575
6392,3.456986250480016
9660,3.4552520006895064
6369,3.4547956387201944
8003,3.453308457136154
4882,3.4531901121139525
2811,3.450826562444369
1240,3.4495227093497913
7860,3.446877642472585
4732,3.4467112402121227
4809,3.446245324611664
8826,3.444955210884412
9189,3.442204940319061
2000,3.4421894893050196
6190,3.440431969364484
4083,3.440012832482656
5569,3.4395788311958313
9584,3.4358397841453554
5384,3.434702515602112
990,3.4346054181456567
4670,3.4341454962889353
1038,3.4330546262363595
9042,3.4329314132531485
5611,3.4323383450508116
9171,3.431838889916738
3710,3.4313196221987408
931,3.4312657048304875
5146,3.430340564250946
8439,3.4278553148110706
3620,3.4229022284348805
2214,3.42264332373937
6490,3.42085346976916
239,3.420266606161992
829,3.419978682200114
4965,3.419506919384003
4020,3.418073469400406
821,3.417903852959474
9571,3.414098834991455
1638,3.412384026745955
6253,3.410151481628418
9504,3.4073305000861485
5089,3.4054346919059753
3366,3.404869289199511
6994,3.404094854990641
2344,3.4032505969206492
4766,3.4028506100177767
3731,3.4018319229284923
758,3.396628715097904
2747,3.3957525357604026
5621,3.395296609401703
7829,3.3952742060025534
6934,3.3938663760821024
9743,3.3927019516626995
8727,3.3915408154328666
4557,3.3887236793835958
3563,3.3883801380793255
3161,3.3866264988978703
9637,3.3865025560061137
2033,3.384926062822342
2273,3.384576012690862
8698,3.384221915404002
9415,3.383001442750295
1396,3.3825128984948
3758,3.381876251101494
4380,3.3798405875762305
5276,3.379702619711558
2384,3.3793014084299404
4899,3.378922007481257
1866,3.377036686738332
5402,3.376962959766388
3499,3.3762873351573943
4058,3.3759377797444663
5691,3.373414674401283
4093,3.3724423070748646
1373,3.3721922636032104
3359,3.372175871829192
1402,3.370364685356617
9077,3.3680246671040854
6708,3.3662147343158724
8110,3.3655829230944314
4161,3.3620733777681986
9376,3.3611854116121926
1035,3.360595479607582
1383,3.360131030281385
3504,3.359248602390289
3771,3.359050989151001
7452,3.3573764324188233
9499,3.3572415113449097
8246,3.3570260892311734
4065,3.35658540725708
2827,3.3562181214491527
2368,3.356047593553861
2695,3.35427531003952
4782,3.3540693700313566
2956,3.353200250864029
2641,3.350817115108172
5401,3.350689156850179
853,3.3495148472487926
8974,3.347524615128835
1949,3.347205300132434
1763,3.3455989062786102
6449,3.3440419872601828
2951,3.343274519344171
151,3.338899946709474
1482,3.3356316780050594
2242,3.334943617383639
7304,3.3327389856179557
5560,3.331495779752731
1751,3.3314573091765243
6703,3.330816864967346
8152,3.329580094913642
6568,3.32784168869257
3077,3.3277658278743427
2785,3.3270598649978638
5583,3.3263886074225106
6865,3.3257219513257343
8570,3.3220189412434897
4049,3.32198503613472
2092,3.3188545708854993
6896,3.3186350633700687
8298,3.3155561168988545
9038,3.3142954746882123
692,3.313440848886967
1070,3.3126263218621412
5387,3.312622825304667
2918,3.311920928955078
2398,3.311914622783661
3163,3.3117780049641925
5392,3.310732466975848
8124,3.309991802771886
158,3.3093261418243247
9925,3.308740830421448
7191,3.307617559035619
656,3.3029170387734967
6282,3.302883478005727
9880,3.302155244350433
8777,3.302021340529124
6315,3.301876926422119
809,3.301501626272996
183,3.301050639152527
9560,3.300430269042651
6601,3.2996400356292725
3241,3.298954809705416
9177,3.2985032041867575
3668,3.298059755563736
5355,3.297487258911133
1626,3.2962642232577006
5421,3.295423666636149
1283,3.2925467491149902
3588,3.2924183547496795
5445,3.292085886001587
3917,3.2880354185899097
7622,3.2879529466231663
7509,3.2862188200155895
7009,3.284267395734787
2996,3.284146950642268
109,3.283170179153482
3857,3.282982282837232
4286,3.2828007618586224
8292,3.2799248417218525
5798,3.2775743703047433
9701,3.2775309085845947
852,3.2763826102018356
7780,3.2756640672683717
3595,3.271499526500702
8108,3.270962901910146
7768,3.269518458843231
7164,3.268816045920054
8139,3.2672853072484336
6081,3.2665100783109664
1979,3.2627743196984134
6752,3.262619717915853
7847,3.2623758534590404
2118,3.259482058882713
3727,3.2580643236637115
4170,3.2577745745579403
9554,3.2569528142611186
260,3.2556671467920144
4593,3.255293561021487
2859,3.25461545586586
1,3.2542074491580326
5500,3.2537396560112635
4319,3.2536682695150376
3829,3.252758459250132
6052,3.252359757820765
2651,3.2507333795229596
713,3.2497699367503325
3382,3.246866736809413
9271,3.246645899613698
8322,3.2463570574919385
9442,3.245808305342992
4677,3.245684627691905
9002,3.2418782989184063
9596,3.2383990466594694
9230,3.2373345534006757
3284,3.2356678118308384
7404,3.23498198390007
6543,3.2347386956214903
3206,3.2342690497636797
338,3.234172054256002
9088,3.2337365249792733
6478,3.233368271589279
3584,3.2333604176839192
6508,3.2330386360486347
6295,3.23284034828345
889,3.23231533318758
1130,3.2313346048196157
7987,3.2288975874582926
3491,3.226328645149867
3868,3.2241915533939998
3560,3.2230537037054696
5054,3.2215742309888205
4194,3.2211997270584107
4248,3.219680545727412
7562,3.2196282843748727
8366,3.2196082135041553
7121,3.2183345198631286
1307,3.2177345618605613
4285,3.21761238972346
6961,3.217102438211441
2502,3.2165784358978273
5880,3.216216750939687
766,3.215625699609518
2406,3.214961415529251
8335,3.214937601486842
5047,3.2147430052359898
575,3.2144606348127125
9222,3.2129502574602764
6813,3.2124677300453186
9904,3.212132779757182
5307,3.212073536713918
5100,3.211112356185913
7458,3.2097203413645428
6379,3.2093619743982953
431,3.207810450841983
9779,3.20762064854304
3543,3.2074792961279552
8093,3.2072211682796476
2119,3.2050677937765917
3178,3.204680420955022
9783,3.204561334848404
6824,3.2041257977485658
9533,3.2041052798430125
8101,3.2039413074652354
1911,3.2018228212992352
9895,3.2016867220401766
4209,3.1988204727570215
471,3.198317261536916
7778,3.1963268717130027
7232,3.1925905267397563
5013,3.1913699905077615
1793,3.189918230473995
7349,3.186448852221171
2102,3.1830634772777557
6488,3.1828870018323263
2483,3.18217617670695
397,3.1801598633329076
3395,3.1789218485355377
117,3.1786671064794065
5367,3.1786594649155933
8179,3.1763894220193225
3558,3.1753880520661673
362,3.1736049085855482
8665,3.1722069521745047
199,3.172104563812415
499,3.17169039833049
2170,3.171645909547806
4352,3.1703962941964465
7377,3.1701226780811944
3048,3.165390222519636
4091,3.1634517242511113
3891,3.1630662163098653
6412,3.162916151682536
1937,3.161648355424404
9524,3.1606190621852877
1736,3.159461900095145
8967,3.1589766065279643
5837,3.1573242296775184
8811,3.1560626367727918
6662,3.15562312801679
7943,3.1541173378626506
3067,3.1535104940334957
9969,3.1525335053602856
5526,3.152237892150879
4838,3.1518414517243705
1360,3.1489109051724276
5661,3.1459791084130604
3553,3.1456719398498536
2262,3.1453160802523294
5190,3.1438366154829662
3110,3.143680240710576
2832,3.139922218521436
84,3.1391784876585005
8785,3.1390495181083677
430,3.1378402012089888
4289,3.13724049727122
8451,3.137080560127894
6788,3.1351119856039684
2314,3.13433986355861
3338,3.13433401286602
3336,3.1338717023531597
2100,3.1337074105938276
9449,3.133443307876587
125,3.1261527217924594
5745,3.125182815392812
6101,3.1248707731564838
8230,3.124074633916219
8228,3.123577846089999
9883,3.1221574465433757
1526,3.120847455660502
6735,3.119888538122177
1102,3.118546002606551
9799,3.1174380660057066
4669,3.1162994503974915
2547,3.116092015306155
3840,3.1152139445145925
7866,3.113148605823517
4508,3.112287366390228
1963,3.1110656638940175
6384,3.1095154682795205
8236,3.1071755717198055
1745,3.107162807385127
5468,3.106160971522331
9852,3.106079794963201
2098,3.105737012624741
1090,3.1024933139483135
9178,3.1018976708253225
5965,3.1017462809880576
8919,3.0996976613998415
5906,3.0989615599314373
7591,3.098120701313019
1498,3.097663182020187
6731,3.0959612409273785
1085,3.0954765416681767
9921,3.095126434167226
4245,3.094048595428467
6840,3.090353584289551
6305,3.0897175153096517
2036,3.089393909772237
9625,3.08929435412089
6825,3.08730016152064
9400,3.0855780124664305
6603,3.08539513250192
3938,3.0838766137758893
5015,3.0804728746414183
1922,3.079957854251067
2774,3.076797842979431
7181,3.0764541804790495
5701,3.0742527544498444
